TP_FUNDO;CNPJ_FUNDO;DT_COMPTC;VL_TOTAL;VL_QUOTA;VL_PATRIM_LIQ;CAPTC_DIA;RESG_DIA;NR_COTST
FI;20.008.062/0001-57;2023-07-03;14297686.80;1.968213700000;14299937.25;0.00;0.00;1
FI;20.008.067/0001-80;2023-07-03;4995025.54;0.346123100000;4993761.53;0.00;0.00;1
FI;20.008.080/0001-39;2023-07-03;154381167.86;3.404531800000;154188183.63;0.00;0.00;58
FI;20.008.085/0001-61;2023-07-03;15388114.63;1.802855270000;15371319.54;0.00;0.00;1
FI;20.030.712/0001-60;2023-07-03;631532651.40;5306.388454000000;634437150.02;30000.00;0.00;6
FI;20.030.716/0001-49;2023-07-03;52393663.55;1.901576483100;52355106.69;0.00;0.00;1
FI;20.030.726/0001-84;2023-07-03;13219725.00;0.433879310000;13204188.44;0.00;0.00;1
FI;20.039.927/0001-42;2023-07-03;6983093.52;0.750392100000;6984606.11;0.00;0.00;1
FI;20.046.596/0001-78;2023-07-03;51248414.22;2.182559740000;51250266.09;0.00;0.00;2
FI;20.046.677/0001-78;2023-07-03;10342097.94;2.295326300000;10332743.12;0.00;0.00;1
FI;20.055.468/0001-90;2023-07-03;217261847.56;5189.409018500000;217227177.76;0.00;0.00;27
FI;20.056.368/0001-89;2023-07-03;275006060.51;3743.750080600000;274640544.78;0.00;0.00;99
FI;20.056.606/0001-56;2023-07-03;13755013.25;2.995687110000;13833738.77;0.00;0.00;2
FI;20.056.892/0001-50;2023-07-03;145676089.67;0.375638700000;145589227.03;0.00;0.00;1
FI;20.056.898/0001-27;2023-07-03;196961838.00;1.983299830000;199835287.69;0.00;0.00;15
FI;20.057.788/0001-80;2023-07-03;105731023.35;2.524263600000;105609882.27;0.00;0.00;1
FI;20.061.994/0001-63;2023-07-03;610392480.27;2.998076760000;610459293.86;0.00;0.00;1
FI;20.065.220/0001-00;2023-07-03;62143302.97;2.932929100000;62095361.51;0.00;0.00;3
FI;20.077.065/0001-42;2023-07-03;10507971.04;2.444402010000;10506925.74;16200.15;0.00;1579
FI;20.077.265/0001-03;2023-07-03;276009246.01;268.320609700000;276013126.68;0.00;0.00;1
FI;20.077.311/0001-66;2023-07-03;74128830.19;121.025998500000;74057853.77;0.00;0.00;34
FI;20.077.326/0001-24;2023-07-03;1239063001.58;219.693167000000;1238986046.31;0.00;0.00;1
FI;20.077.344/0001-06;2023-07-03;1201358083.44;219.716150500000;1201283842.18;0.00;0.00;1
FI;20.077.390/0001-05;2023-07-03;44083041.75;227.264161700000;44067528.95;50000.00;0.00;34
FI;20.077.406/0001-80;2023-07-03;473541642.19;295.291360000000;473533855.46;0.00;0.00;1
FI;20.077.415/0001-70;2023-07-03;9989702.46;204.985289257700;9989228.88;0.00;0.00;4
FI;20.077.432/0001-08;2023-07-03;44198558.03;231.738901194700;44103538.96;0.00;0.00;1
FI;20.077.464/0001-03;2023-07-03;46075975.47;230.758538140300;45974493.92;0.00;0.00;1
FI;20.077.480/0001-04;2023-07-03;46167029.54;230.978521708900;46083763.29;0.00;0.00;1
FI;20.077.502/0001-28;2023-07-03;14219639.12;159.104734900000;14218599.47;0.00;0.00;1
FI;20.077.711/0001-71;2023-07-03;226096211.85;305.785652100000;226012404.20;0.00;0.00;74
FI;20.077.728/0001-29;2023-07-03;40176981.06;128.343095900000;40164071.98;0.00;0.00;1
FI;20.077.745/0001-66;2023-07-03;21861293.17;110.972876435800;22156181.56;0.00;0.00;1
FI;20.077.804/0001-04;2023-07-03;419260432.99;477.102256000000;418715008.12;0.00;0.00;1
FI;20.083.703/0001-38;2023-07-03;27415896.18;1.748739000000;27417630.24;0.00;0.00;1
FI;20.103.379/0001-72;2023-07-03;148626482.22;5.787887060000;147780417.52;0.00;0.00;3
FI;20.118.521/0001-55;2023-07-03;27951721.76;2.103016300000;28812589.73;0.00;0.00;3
FI;20.139.506/0001-93;2023-07-03;5952340.67;3.005395000000;5953481.83;0.00;0.00;1
FI;20.139.534/0001-00;2023-07-03;241109187.49;1.743928440000;241115065.86;0.00;0.00;23
FI;20.139.595/0001-78;2023-07-03;3761528350.61;1.646905440000;3761334535.90;0.00;0.00;301
FI;20.142.607/0001-13;2023-07-03;108840329.91;2.184833800000;109266469.64;0.00;0.00;1
FI;20.142.612/0001-26;2023-07-03;257828586.49;2.495779970000;257830737.68;0.00;0.00;1
FI;20.142.615/0001-60;2023-07-03;1090843.81;1.328046100000;1092340.20;0.00;0.00;5
FI;20.146.294/0001-71;2023-07-03;1275365813.91;2.585566330000;1274748834.58;801424.93;8031985.11;20302
FI;20.146.318/0001-92;2023-07-03;1280630734.90;2.410593280000;1274666132.46;800000.00;8080000.00;1
FI;20.146.323/0001-03;2023-07-03;30775766.38;2.689498460000;30768652.17;0.00;0.00;1
FI;20.147.269/0001-02;2023-07-03;9632628.13;0.263451190000;9632649.80;0.00;0.00;6
FI;20.147.339/0001-22;2023-07-03;68064056.17;2.545513500000;68049465.80;0.00;0.00;2
FI;20.147.372/0001-52;2023-07-03;10273296.69;21.488590000000;10272209.59;0.00;0.00;55
FI;20.147.389/0001-00;2023-07-03;100453975.22;36.234306000000;100321564.93;0.00;11805.73;2070
FI;20.147.441/0001-28;2023-07-03;33707547.61;18.996501000000;33740043.74;0.00;0.00;1
FI;20.147.499/0001-71;2023-07-03;136448109.08;28.547386000000;212396775.17;54874.49;44729.40;7
FI;20.147.699/0001-24;2023-07-03;77906857.88;1.501677000000;77932768.59;0.00;0.00;1
FI;20.147.758/0001-64;2023-07-03;210162272.62;18.563187500000;210347914.89;0.00;0.00;1
FI;20.155.921/0001-30;2023-07-03;493053663.04;2137.970961900000;493110005.55;508000.00;0.00;5
FI;20.155.943/0001-09;2023-07-03;195307123.42;2.479804734700;195424286.66;0.00;0.00;2
FI;20.155.965/0001-60;2023-07-03;46244903.75;2605.669722200000;46267169.84;0.00;0.00;1
FI;20.155.978/0001-30;2023-07-03;23992651.99;2352.648838700000;24312907.35;0.00;0.00;2
FI;20.156.086/0001-53;2023-07-03;15395613.06;6.228128720000;15393089.12;0.00;0.00;1
FI;20.156.192/0001-37;2023-07-03;6749248.77;2160.707961900000;6755260.60;0.00;0.00;2
FI;20.162.345/0001-59;2023-07-03;289343533.37;2.439638174000;289170437.55;0.00;0.00;1
FI;20.162.353/0001-03;2023-07-03;41537394.17;2.094306186000;41532355.45;0.00;0.00;1
FI;20.163.867/0001-75;2023-07-03;51019243.84;2.568980200000;51022408.34;0.00;0.00;1
FI;20.170.172/0001-10;2023-07-03;54832996.66;1.743484000000;54834186.57;0.00;0.00;1
FI;20.173.073/0001-92;2023-07-03;38339706.12;1.896277900000;38393693.72;0.00;0.00;2
FI;20.173.091/0001-74;2023-07-03;1710582303.32;928.032475022400;1695908783.42;0.00;0.00;9
FI;20.183.830/0001-09;2023-07-03;116284055.08;2.667256250000;115855224.53;0.00;0.00;2
FI;20.183.907/0001-40;2023-07-03;9808474.86;147.341025400000;9813090.16;0.00;0.00;1
FI;20.186.027/0001-28;2023-07-03;23793240.91;1.238154000000;23795240.22;0.00;0.00;1
FI;20.189.837/0001-38;2023-07-03;87214781.75;24.478250000000;87222088.69;0.00;116.43;1
FI;20.190.106/0001-02;2023-07-03;119111727.68;2.286008000000;119114125.65;0.00;0.00;1
FI;20.193.528/0001-31;2023-07-03;1092968350.67;27.988044000000;1091697291.53;1446817.24;0.00;2
FI;20.193.550/0001-81;2023-07-03;107813471.52;26.594099000000;107864464.77;0.00;0.00;1
FI;20.193.577/0001-74;2023-07-03;37775796.86;41.558588000000;37800756.61;0.00;0.00;3
FI;20.194.039/0001-02;2023-07-03;985884804.65;26.394361000000;985941833.17;1414193.39;0.00;1
FI;20.194.059/0001-75;2023-07-03;16133348.21;18.043097000000;16133448.66;4185.00;17916.45;14737
FI;20.194.077/0001-57;2023-07-03;479483354.56;55227.045628000000;479528169.15;0.00;0.00;1
FI;20.198.101/0001-26;2023-07-03;26276835.00;1.497344400000;26241472.70;0.00;0.00;12
FI;20.198.117/0001-39;2023-07-03;11416251.99;1.478651000000;11514993.65;0.00;0.00;2
FI;20.206.062/0001-61;2023-07-03;13283426.17;1.680006109000;13268744.16;0.00;0.00;1
FI;20.206.214/0001-26;2023-07-03;14204369.44;1.860515000000;14205347.48;0.00;0.00;1
FI;20.214.831/0001-73;2023-07-03;166038956.42;2.037054000000;166042078.64;0.00;0.00;1
FI;20.214.858/0001-66;2023-07-03;162707542.21;1.929766090000;148772586.98;0.00;39931536.84;1
FI;20.216.083/0001-68;2023-07-03;8363591.73;2.174049700000;8361398.11;0.00;0.00;5
FI;20.216.100/0001-67;2023-07-03;678138268.91;2.229785800000;677934927.94;0.00;1494554.52;134
FI;20.216.106/0001-34;2023-07-03;87858507.06;2.559903200000;87736105.04;0.00;0.00;18
FI;20.216.114/0001-80;2023-07-03;777450271.59;3.267637550000;744176891.78;0.00;23836854.10;6
FI;20.216.173/0001-59;2023-07-03;411006115.50;2.315145700000;411037081.87;0.00;0.00;16
FI;20.216.216/0001-04;2023-07-03;965070958.62;2.490404100000;965045093.16;0.00;0.00;139
FI;20.216.233/0001-33;2023-07-03;1325082539.43;2.175317540300;1324817167.37;0.00;0.00;137
FI;20.216.279/0001-52;2023-07-03;191915535.61;2.553140600000;190530769.10;316.86;0.00;3
FI;20.216.301/0001-64;2023-07-03;85368971.93;2.655223100000;85172755.84;0.00;0.00;1
FI;20.216.311/0001-08;2023-07-03;116728297.88;1.464395860400;116814704.27;0.00;0.00;1
FI;20.216.336/0001-01;2023-07-03;182736042.48;2.186379000000;182555667.74;48373.00;68502.94;2529
FI;20.216.348/0001-28;2023-07-03;4439437.98;2.023873200000;4447623.83;0.00;10018.08;211
FI;20.216.410/0001-81;2023-07-03;1734607977.01;2.139406684000;1734610454.23;8921567.99;0.00;14
FI;20.216.755/0001-35;2023-07-03;100033359.57;1.567526600000;100041204.22;0.00;0.00;1
FI;20.216.772/0001-72;2023-07-03;210122227.25;2.099297800000;210117742.24;0.00;0.00;1
FI;20.216.799/0001-65;2023-07-03;9913859.48;2.160585900000;9991543.00;0.00;0.00;3
FI;20.216.869/0001-85;2023-07-03;4087653084.03;1.935068200000;4087450207.42;300090.45;7791748.00;1
FI;20.216.906/0001-55;2023-07-03;397908341.95;1.923946100000;397902422.44;0.00;849739.23;1
FI;20.216.923/0001-92;2023-07-03;124082335.97;1.893118689800;123975491.49;0.00;0.00;1
FI;20.216.954/0001-43;2023-07-03;70502922.79;1.930073849000;70493558.88;0.00;0.00;1
FI;20.216.977/0001-58;2023-07-03;353994455.20;2.128795124400;356389441.39;0.00;0.00;1
FI;20.226.378/0001-15;2023-07-03;1144352959.98;2.513406100000;1144401242.56;2827028.91;100728.01;4569
FI;20.226.388/0001-50;2023-07-03;1477258185.60;2.532653000000;1474881347.44;3867028.91;100448.82;71
FI;20.230.719/0001-26;2023-07-03;2665651516.86;2.142743080000;2665055872.61;2724956.87;11888452.91;211
FI;20.231.879/0001-90;2023-07-03;42387697.62;2.200899526300;41791140.30;0.00;0.00;35
FI;20.240.368/0001-34;2023-07-03;68749896.34;26960.444742299998;68749134.09;0.00;0.00;5
FI;20.252.942/0001-74;2023-07-03;138025002.35;1.958606000000;138027956.10;0.00;0.00;1
FI;20.270.180/0001-39;2023-07-03;4373850026.27;5.502091100000;4329085123.93;546592.00;41533250.06;516
FI;20.273.341/0001-48;2023-07-03;36996394.19;1.617077000000;36996455.28;4834.80;35000.00;1
FI;20.283.162/0001-91;2023-07-03;7198643.86;1.670142500000;7181995.19;0.00;0.00;75
FI;20.287.889/0001-47;2023-07-03;919896213.87;21.575401000000;919968853.52;28984.27;163678.80;42
FI;20.288.489/0001-56;2023-07-03;156992695.22;17.352423000000;156992327.78;0.00;0.00;1
FI;20.288.580/0001-71;2023-07-03;35316925.10;20.104089000000;36067863.01;0.00;0.00;1
FI;20.303.592/0001-28;2023-07-03;6387036.22;1.356179000000;6386835.02;20481.87;13930.65;1
FI;20.311.706/0001-81;2023-07-03;296990832.14;228.747957200000;292863437.09;0.00;0.00;1
FI;20.321.957/0001-47;2023-07-03;20868221.02;0.298411900000;20869910.43;0.00;0.00;1
FI;20.322.238/0001-40;2023-07-03;37055638.92;4.161424800000;37064891.23;0.00;0.00;1
FI;20.331.359/0001-59;2023-07-03;74046127.09;2.066941400000;73905164.09;0.00;35000.00;45
FI;20.332.753/0001-01;2023-07-03;75640416.90;2.066402600000;75292480.43;25292.41;0.00;1
FI;20.332.761/0001-58;2023-07-03;21406238.18;2.190225930000;21416806.77;0.00;0.00;1
FI;20.335.176/0001-01;2023-07-03;4277885079.40;21.281955000000;4277885809.25;791937.09;4994973.09;18679
FI;20.335.211/0001-92;2023-07-03;88065602.03;19.922506000000;88095857.29;77268.80;44436.68;690
FI;20.335.237/0001-30;2023-07-03;270348687.31;20.762710000000;270154585.30;500000.00;0.00;8
FI;20.335.374/0001-75;2023-07-03;28337591.44;2.557832300000;28373182.16;0.00;0.00;1
FI;20.335.429/0001-47;2023-07-03;393486469.17;1.678607000000;393520129.32;0.00;0.00;2
FI;20.335.455/0001-75;2023-07-03;370994447.42;19.734078000000;371069572.07;0.00;0.00;1
FI;20.335.511/0001-71;2023-07-03;67486079.26;18.366784000000;67497693.56;0.00;101673.64;1632
FI;20.335.522/0001-51;2023-07-03;6137519310.58;20.529978000000;6137477028.53;10502488.23;28715762.33;41334
FI;20.335.539/0001-09;2023-07-03;28322970.43;2.211495000000;28341412.52;0.00;0.00;1
FI;20.335.555/0001-00;2023-07-03;113768093.12;1.311352000000;113779369.98;0.00;0.00;17
FI;20.335.640/0001-60;2023-07-03;42303094.17;16.811326000000;42305840.00;0.00;0.00;1
FI;20.335.652/0001-94;2023-07-03;216662934.02;24.873108000000;216655139.92;0.00;0.00;1
FI;20.335.664/0001-19;2023-07-03;28660930.57;21.373212000000;28657741.07;0.00;0.00;1
FI;20.335.674/0001-54;2023-07-03;22292991.06;20.603013000000;22339957.30;0.00;0.00;1
FI;20.335.700/0001-44;2023-07-03;150919466.92;22.173879000000;153014697.42;0.00;0.00;1
FI;20.335.724/0001-01;2023-07-03;90638391.05;19.850880000000;90680947.86;0.00;0.00;1
FI;20.354.830/0001-24;2023-07-03;27762567.40;19.885781000000;27791571.40;0.00;0.00;1
FI;20.354.845/0001-92;2023-07-03;28404109.28;1.976876000000;28452254.44;0.00;0.00;1
FI;20.354.907/0001-66;2023-07-03;1119892421.32;27.095463000000;1119697666.14;0.00;0.00;1
FI;20.354.935/0001-83;2023-07-03;469888655.75;24.884747000000;469849530.42;100000.00;25107.70;353
FI;20.355.007/0001-33;2023-07-03;3100928268.14;20.306640000000;3100873700.86;105934.31;712877.16;74
FI;20.355.082/0001-02;2023-07-03;523470001.36;21.425932000000;524230408.47;23066.38;59126.26;70
FI;20.355.747/0001-70;2023-07-03;90278520.56;1.943911600000;90295649.59;0.00;0.00;1
FI;20.374.752/0001-20;2023-07-03;765896295.64;2.769050300000;762669910.34;2305834.86;764225.34;1520
FI;20.378.135/0001-00;2023-07-03;1153405.91;2.146858880000;1152744.00;0.00;0.00;4
FI;20.379.774/0001-82;2023-07-03;9568198.20;275.190559200000;9572752.69;0.00;0.00;1
FI;20.391.155/0001-03;2023-07-03;1128164504.03;2.137852600000;1128097071.88;88000.00;0.00;1
FI;20.391.600/0001-35;2023-07-03;8768451.15;236.528735000000;8778311.16;0.00;0.00;11
FI;20.394.349/0001-62;2023-07-03;87550110.54;213.687218000000;87544037.81;30000.00;340894.11;236
FI;20.394.372/0001-57;2023-07-03;175068472.50;379.230457000000;175130267.95;119390.00;0.00;2133
FI;20.403.232/0001-06;2023-07-03;139915416.60;4.838028660000;140013088.34;0.00;0.00;1
FI;20.403.271/0001-03;2023-07-03;17850911.84;2.504365080000;17847874.80;0.00;0.00;3
FI;20.403.293/0001-65;2023-07-03;84098996.10;2.646043050000;84042517.43;0.00;0.00;1
FI;20.403.315/0001-97;2023-07-03;46617554.37;8.018803390000;46615893.55;0.00;0.00;1
FI;20.403.326/0001-77;2023-07-03;19906067.47;5.479409772000;19862851.97;0.00;0.00;2
FI;20.403.355/0001-39;2023-07-03;2357129.35;0.038574100000;3141862.61;0.00;0.00;46
FI;20.403.373/0001-10;2023-07-03;190242342.43;5.585612400000;190242902.81;0.00;1885.43;1
FI;20.441.301/0001-68;2023-07-03;705226784.98;2.923951694600;699706742.20;524797.73;2055685.98;4688
FI;20.441.379/0001-82;2023-07-03;1511641636.18;256.048629000000;1511612653.54;6164376.04;97846.46;3
FI;20.441.483/0001-77;2023-07-03;1425002049.78;212.418889000000;1424727863.73;14898893.64;9127533.23;563
FI;20.451.722/0001-70;2023-07-03;5011603.95;0.225987670000;5013296.11;0.00;0.00;9
FI;20.451.857/0001-35;2023-07-03;328126755.29;2.452606000000;326157253.51;0.00;0.00;1
FI;20.451.888/0001-96;2023-07-03;329245808.44;2.425483280000;327276386.31;0.00;0.00;1
FI;20.458.815/0001-26;2023-07-03;2020268687.77;291.002625420000;2016805472.04;561900.98;7261391.80;33393
FI;20.458.836/0001-41;2023-07-03;22367504.29;1.918049545200;22318220.03;0.00;0.00;1
FI;20.458.849/0001-10;2023-07-03;7145328.64;1.495577000000;7149649.93;0.00;0.00;1
FI;20.459.779/0001-15;2023-07-03;90322227.01;6.033401800000;93347222.80;0.00;0.00;4
FI;20.464.288/0001-62;2023-07-03;26228068.00;2.220950700000;26218698.45;0.00;0.00;4
FI;20.468.028/0001-65;2023-07-03;68599949.15;2.990807700000;69185859.52;12043.00;186.30;395
FI;20.468.051/0001-50;2023-07-03;59038716.65;2.520212200000;59037175.74;0.00;0.00;1
FI;20.468.109/0001-65;2023-07-03;146108962.90;2.322577850000;146058639.64;0.00;0.00;3
FI;20.468.262/0001-92;2023-07-03;87428454.89;2.056199190000;87436170.98;0.00;0.00;1
FI;20.468.287/0001-96;2023-07-03;87436170.70;2.029715870000;87447293.57;0.00;0.00;1
FI;20.468.346/0001-26;2023-07-03;359900053.40;1.988280600000;359882548.14;0.00;0.00;1
FI;20.468.380/0001-09;2023-07-03;74640685.03;58099.487429110000;59684449.73;0.00;0.00;2
FI;20.468.420/0001-04;2023-07-03;13447749.98;59738.077688890000;13441067.48;0.00;0.00;6
FI;20.468.448/0001-41;2023-07-03;47278177.78;60922.015554080000;47214562.08;0.00;0.00;164
FI;20.468.456/0001-98;2023-07-03;246512204.59;196830.689939420000;246506179.19;1725079.33;2675364.17;82
FI;20.468.585/0001-86;2023-07-03;620421164.84;1.974058320000;620443593.67;0.00;0.00;5
FI;20.468.621/0001-01;2023-07-03;21909546.78;1.991698610000;21908684.75;0.00;0.00;1
FI;20.468.746/0001-31;2023-07-03;511420781.74;2.158494760000;511410492.90;0.00;0.00;4
FI;20.468.779/0001-81;2023-07-03;24200215.50;1.887044740000;24215832.91;17000.00;0.00;61
FI;20.468.793/0001-85;2023-07-03;15623022.74;2.108261180000;15651924.30;0.00;0.00;4
FI;20.469.100/0001-79;2023-07-03;33524299.82;1.992981590000;34169751.79;0.00;0.00;34
FI;20.469.234/0001-90;2023-07-03;3038368.14;2.042038710000;3036684.78;0.00;0.00;12
FI;20.469.251/0001-27;2023-07-03;2643558.61;1.741040090000;2723387.20;25000.00;0.00;13
FI;20.481.534/0001-94;2023-07-03;8617045.27;1.580465900000;8621606.76;0.00;0.00;1
FI;20.485.399/0001-55;2023-07-03;121059756.44;2.368520650000;121054532.63;0.00;0.00;1
FI;20.485.402/0001-30;2023-07-03;74703116.56;3.631147600000;74716802.28;2000.00;165061.59;1651
FI;20.485.412/0001-76;2023-07-03;206984354.40;2.260897810000;206872925.63;0.00;0.00;51
FI;20.485.420/0001-12;2023-07-03;228498576.50;2.456808730000;228733580.52;0.00;0.00;2
FI;20.501.983/0001-57;2023-07-03;28508092.36;2.387606200000;28519317.22;0.00;0.00;33
FI;20.501.989/0001-24;2023-07-03;90446133.85;1.726973800000;90343466.57;0.00;0.00;37
FI;20.504.761/0001-98;2023-07-03;43109564.09;2.136248300000;43093591.28;0.00;0.00;3
FI;20.504.782/0001-03;2023-07-03;116284996.64;2.202228000000;116292544.00;0.00;0.00;1
FI;20.519.414/0001-39;2023-07-03;168945375.21;236.903485260000;168684435.83;0.00;1661292.37;7
FI;20.519.416/0001-28;2023-07-03;362517298.70;1.944890400000;366390188.18;0.00;0.00;1
FI;20.519.417/0001-72;2023-07-03;51959376.96;1.610614300000;52078909.59;0.00;0.00;1
FI;20.519.551/0001-73;2023-07-03;38313278.41;2.332542740000;38445993.73;0.00;0.00;12
FI;20.519.630/0001-84;2023-07-03;11955465.86;2.093513600000;11956826.45;0.00;0.00;1
FI;20.538.422/0001-22;2023-07-03;301317274.09;167.532614134800;301483317.42;0.00;0.00;1
FI;20.538.459/0001-50;2023-07-03;30247547.61;40.020926725300;30267362.67;0.00;0.00;1
FI;20.584.248/0001-54;2023-07-03;565928636.13;2.083239590000;565677024.87;0.00;0.00;2
FI;20.584.638/0001-24;2023-07-03;7493711.80;1709.767320300000;7481142.09;0.00;0.00;112
FI;20.586.697/0001-31;2023-07-03;470619349.35;2.753417870000;470623657.55;0.00;0.00;99
FI;20.622.306/0001-97;2023-07-03;799713611.96;394.636752000000;837651811.76;0.00;0.00;3
FI;20.628.586/0001-40;2023-07-03;1461898.36;1.908671200000;1470350.84;0.00;0.00;17
FI;20.628.678/0001-20;2023-07-03;671827422.05;2.315762033100;671912721.25;0.00;0.00;13
FI;20.628.685/0001-22;2023-07-03;3117262.76;1.590395800000;3123345.69;0.00;4006.12;110
FI;20.634.545/0001-67;2023-07-03;23736860.61;1.850250000000;23738552.83;0.00;0.00;1
FI;20.634.554/0001-58;2023-07-03;14696139.65;2.021225000000;14697207.19;0.00;0.00;1
FI;20.640.566/0001-95;2023-07-03;162674180.09;204.034346400000;163020468.54;0.00;0.00;1
FI;20.643.534/0001-43;2023-07-03;96108574.11;2.269781500000;96074936.80;0.00;0.00;1
FI;20.649.533/0001-06;2023-07-03;28557446.11;2.005874300000;28617215.64;0.00;0.00;1
FI;20.649.559/0001-54;2023-07-03;55355420.63;2.605252400000;55348947.29;0.00;0.00;1
FI;20.649.585/0001-82;2023-07-03;15290879.03;1.879019300000;15278253.36;0.00;0.00;1
FI;20.649.608/0001-59;2023-07-03;43252755.20;1.709987720000;43260272.87;0.00;0.00;1
FI;20.649.662/0001-02;2023-07-03;11064521.84;1.347645000000;11156773.25;0.00;0.00;2
FI;20.658.576/0001-58;2023-07-03;469236786.43;3.247534500000;468306217.43;17000.00;10000.00;1384
FI;20.658.901/0001-82;2023-07-03;10133708.04;2.300666000000;10087266.44;0.00;0.00;95
FI;20.661.438/0001-28;2023-07-03;26457916.84;549.160897510000;26449837.79;0.00;0.00;4
FI;20.689.812/0001-01;2023-07-03;72423168.45;2.018414000000;72424017.34;0.00;0.00;1
FI;20.692.070/0001-65;2023-07-03;502184466.51;185.694531130000;501888409.34;0.00;0.00;4
FI;20.692.245/0001-34;2023-07-03;393938815.71;277.122525730000;393708150.26;0.00;0.00;3
FI;20.692.267/0001-02;2023-07-03;0.00;-0.000046023400;-6.44;0.00;0.00;13
FI;20.692.302/0001-85;2023-07-03;65515112.69;202.384601700000;65486983.33;0.00;0.00;1
FI;20.700.959/0001-47;2023-07-03;372162551.34;221.718723500000;372078720.96;0.00;0.00;1
FI;20.701.533/0001-08;2023-07-03;29728013.11;1.804875195400;29739033.20;0.00;0.00;1
FI;20.701.549/0001-10;2023-07-03;81151769.72;2.436640293600;81074962.03;0.00;0.00;2
FI;20.701.569/0001-91;2023-07-03;37412233.50;2.208612941800;37861381.90;0.00;0.00;1
FI;20.701.585/0001-84;2023-07-03;21596838.10;1.870203057300;21563628.08;0.00;0.00;1
FI;20.725.787/0001-66;2023-07-03;111031921.76;1.786893730000;111088592.37;0.00;0.00;2
FI;20.725.810/0001-12;2023-07-03;3024432.37;2.523127000000;1886830.48;0.00;22835816.11;10
FI;20.725.837/0001-05;2023-07-03;25165075.32;1.273938330000;25178802.51;0.00;0.00;1
FI;20.725.852/0001-53;2023-07-03;22142700.96;2.140134000000;22178172.14;0.00;0.00;1
FI;20.725.946/0001-22;2023-07-03;402025758.28;215.777239200000;404986349.22;0.00;0.00;1
